id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
65466,Mt. Tabor Bungalow,170035,Scott,,Mt. Tabor,45.50661392693235,-122.60892070183002,Private room,60,2,116,2017-10-28,2.12,1,360
66944,"Hip, Lively Neighborhood, Spacious Apt.",329173,Kevin,,Boise,45.55078431306171,-122.67491542364492,Entire home/apt,175,2,192,2017-11-20,2.28,1,347
67532,Friendly Room in N. Portland-Walk to Light Rail,333173,Kathy,,Arbor Lodge,45.57099939213224,-122.68367773356717,Private room,40,1,112,2017-09-25,1.31,2,178
69978,One Bedroom/Outside Sauna!,352812,Santha And Michael,,Irvington,45.54067414657943,-122.6573921765829,Private room,75,3,201,2017-11-17,2.76,1,341
75460,"Close in, private apartment ",250400,Dan,,Kerns,45.525733761783385,-122.63658512960586,Entire home/apt,80,2,361,2017-03-30,4.27,3,353
77522,"Comfy Suite Near Reed College, Hot Tub, Pets OK",345461,Diane,,Eastmoreland,45.46992466746874,-122.63217674127986,Private room,55,2,61,2017-12-14,0.83,1,282
78509,Powell Butte-City Views- Maple Room,421792,Jesse,,Powellhurst-Gilbert,45.48608392978329,-122.52273041761627,Private room,60,28,40,2017-12-09,0.48,4,321
83149,Barn Dance @ hip mississippi ave.,104038,The Arias Clan,,Humboldt,45.55738991325839,-122.67604802132823,Private room,81,2,9,2012-08-12,0.11,3,364
93613,Sunny Queen Room FUN Alberta Arts,501715,Teresa,,Sabin,45.55479808067022,-122.65160304559913,Private room,43,1,62,2017-08-14,0.80,6,346
94500,Room in Vintage Alberta Bungalow,499386,James,,Beaumont-Wilshire,45.55747653730152,-122.63037719254734,Private room,59,2,150,2017-11-12,1.84,1,174
95313,Warm+Cozy Apt nr Dining/Alberta/Bus,507756,Andrée,,Woodlawn,45.5737042170358,-122.65064195378089,Entire home/apt,69,1,352,2018-01-21,4.29,2,70
95557,Egregiously SE Portland #2 Clinton,51949,Amy,,Hosford-Abernethy,45.50455964072613,-122.64692589325853,Entire home/apt,200,2,177,2018-01-14,2.17,1,341
99355,Beautiful Apt near City Center!,523311,Mark,,Irvington,45.538952464772684,-122.65155543322967,Entire home/apt,165,1,83,2018-02-02,1.14,2,251
99606,The Hawthorne Retreat~ Private Room in Family Home,130376,Jamie,,Sunnyside,45.51217113872452,-122.61862487929079,Private room,55,2,30,2017-09-22,0.36,1,306
114086,Bright Friendly Home- Alberta Arts,501715,Teresa,,Sabin,45.554837020269964,-122.65114399545072,Private room,23,1,54,2017-11-18,0.67,6,344
115223,Sellwood Guest Studio-Private Entry,238142,Rose,,Sellwood-Moreland Improvement League,45.46782655739054,-122.65556791421501,Entire home/apt,49,2,61,2018-02-04,0.76,2,315
117969,Beautiful Newly-Remodeled Apartment,589016,Steve,,Richmond,45.50987636907298,-122.63130147728755,Entire home/apt,110,2,117,2018-01-28,3.55,2,141
131088,Second floor garden apartment ,2513602,Jeannette,,Cully,45.5602812976037,-122.6171008420988,Entire home/apt,81,2,31,2017-12-16,0.57,2,317
